"","data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"6723","CBH01",2016,10,27,"O-554","F",570,2015
"6724","CBH01",2016,10,27,"O-555","M",465,2015
"6725","CBH01",2016,10,27,"O-556","F",455,2015
"6726","CBH01",2016,10,27,"O-557","M",660,2015
"6727","CBH01",2016,10,27,"O-558","M",780,2015
"6728","CBH01",2016,10,27,"O-559","M",495,2015
"6729","CBH01",2016,10,27,"O-560","F",630,2015
"6730","CBH01",2016,10,27,"O-561","M",565,2015
"6731","CBH01",2016,10,27,"O-562","M",650,2015
"6732","CBH01",2016,10,27,"O-563","F",570,2015
"6733","CBH01",2016,10,27,"O-564","F",525,2015
"6734","CBH01",2016,10,27,"O-565","M",470,2015
"6735","CBH01",2016,10,27,"O-566","F",495,2015
"6736","CBH01",2016,10,27,"O-567","M",605,2015
"6737","CBH01",2016,10,27,"O-601","M",360,2016
"6738","CBH01",2016,10,27,"O-602","M",405,2016
"6739","CBH01",2016,10,27,"O-603","M",360,2016
"6740","CBH01",2016,10,27,"O-604","F",300,2016
"6741","CBH01",2016,10,27,"O-605","F",425,2016
"6742","CBH01",2016,10,27,"O-606","F",285,2016
"6743","CBH01",2016,10,27,"O-607","F",355,2016
"6744","CBH01",2016,10,27,"O-608","M",365,2016
"6745","CBH01",2016,10,27,"O-609","M",370,2016
"6746","CBH01",2016,10,27,"O-610","F",375,2016
"6747","CBH01",2016,10,27,"O-611","M",385,2016
"6748","CBH01",2016,10,27,"O-612","F",250,2016
"6749","CBH01",2016,10,27,"O-613","F",355,2016
"6750","CBH01",2016,10,27,"O-614","M",265,2016
"6751","CBH01",2016,10,27,"O-615","F",275,2016
"6752","CBH01",2016,10,27,"O-616","F",365,2016
"6753","CBH01",2016,10,27,"O-617","F",325,2016
"6754","CBH01",2016,10,27,"O-618","M",355,2016
"6755","CBH01",2016,10,27,"O-619","F",360,2016
"6756","CBH01",2016,10,27,"O-620","F",350,2016
"6757","CBH01",2016,10,27,"O-621","M",380,2016
"6758","CBH01",2016,10,27,"O-622","F",345,2016
"6759","CBH01",2016,10,27,"O-623","F",390,2016
"6760","CBH01",2016,10,27,"O-624","M",325,2016
"6761","CBH01",2016,10,27,"O-625","M",330,2016
"6762","CBH01",2016,10,27,"O-626","F",335,2016
"6763","CBH01",2016,10,27,"O-627","F",200,2016
"6764","CBH01",2016,10,27,"O-628","M",355,2016
"6765","CBH01",2016,10,27,"O-629","M",335,2016
"6766","CBH01",2016,10,27,"O-630","M",240,2016
"6767","CBH01",2016,10,27,"O-631","F",305,2016
"6768","CBH01",2016,10,27,"O-632","M",220,2016
"6769","CBH01",2016,10,27,"O-633","M",290,2016
"6770","CBH01",2016,10,27,"O-634","M",325,2016
"6771","CBH01",2016,10,27,"O-635","F",410,2016
"6772","CBH01",2016,10,27,"O-636","M",370,2016
"6773","CBH01",2016,10,27,"O-637","F",350,2016
"6774","CBH01",2016,10,27,"O-638","F",360,2016
"6775","CBH01",2016,10,27,"O-639","M",330,2016
"6776","CBH01",2016,10,27,"O-640","F",350,2016
"6777","CBH01",2016,10,27,"O-641","M",400,2016
"6778","CBH01",2016,10,27,"O-642","M",385,2016
"6779","CBH01",2016,10,27,"O-643","M",390,2016
"6780","CBH01",2016,10,27,"O-644","M",375,2016
"6781","CBH01",2016,10,27,"O-645","M",395,2016
"6782","CBH01",2016,10,27,"O-646","F",290,2016
"6783","CBH01",2016,10,27,"O-647","M",420,2016
"6784","CBH01",2016,10,27,"O-648","F",310,2016
"6785","CBH01",2016,10,27,"O-649","M",280,2016
"6786","CBH01",2016,10,27,"O-650","F",335,2016
"6787","CBH01",2016,10,27,"O-651","F",255,2016
"6788","CBH01",2016,10,27,"O-652","F",315,2016
"6789","CBH01",2016,10,27,"O-653","F",220,2016
"6790","CBH01",2016,10,27,"O-654","M",235,2016
"6791","CBH01",2016,10,27,"O-655","F",345,2016
"6792","CBH01",2016,10,27,"O-656","M",335,2016
"6793","CBH01",2016,10,27,"O-657","F",320,2016
"6794","CBH01",2016,10,27,"O-658","M",330,2016
"6795","CBH01",2016,10,27,"O-659","F",310,2016
"6796","CBH01",2016,10,27,"O-660","F",270,2016
"6797","CBH01",2016,10,27,"O-661","F",325,2016
"6798","CBH01",2016,10,27,"O-662","F",240,2016
"6799","CBH01",2016,10,27,"O-663","M",325,2016
"6800","CBH01",2016,10,27,"O-664","M",385,2016
"6801","CBH01",2016,10,27,"O-665","M",350,2016
"6802","CBH01",2016,10,27,"O-666","M",295,2016
"6803","CBH01",2016,10,27,"O-667","F",285,2016
"6804","CBH01",2016,10,27,"O-668","F",350,2016
"6805","CBH01",2016,10,27,"O-669","F",235,2016
"6806","CBH01",2016,10,27,"O-670","M",300,2016
"6807","CBH01",2016,10,27,"O-671","M",460,2016
"6808","CBH01",2016,10,27,"O-672","M",275,2016
"6809","CBH01",2016,10,27,"O-673","F",370,2016
"6810","CBH01",2016,10,27,"O-674","F",375,2016
"6811","CBH01",2016,10,27,"O-675","M",370,2016
"6812","CBH01",2016,10,27,"O-676","F",385,2016
"6813","CBH01",2016,10,27,"O-677","M",355,2016
"6814","CBH01",2016,10,27,"O-678","F",265,2016
"6815","CBH01",2016,10,27,"O-679","F",335,2016
"6816","CBH01",2016,10,27,"O-680","F",290,2016
"6817","CBH01",2016,10,27,"O-681","F",310,2016
"6818","CBH01",2016,10,27,"O-682","F",405,2016
"6819","CBH01",2016,10,27,"O-683","M",300,2016
"6820","CBH01",2016,10,27,"O-684","F",330,2016
"6821","CBH01",2016,10,27,"O-685","F",360,2016
"6822","CBH01",2016,10,27,"O-686","F",335,2016
"6823","CBH01",2016,10,27,"O-687","M",395,2016
"6824","CBH01",2016,10,27,"O-688","M",440,2016
"6825","CBH01",2016,10,27,"O-689","M",380,2016
"6826","CBH01",2016,10,27,"O-690","M",420,2016
"6827","CBH01",2016,10,27,"O-691","F",350,2016
"6828","CBH01",2016,10,27,"O-692","M",315,2016
"6829","CBH01",2016,10,27,"O-693","F",335,2016
"6830","CBH01",2016,10,27,"O-694","M",275,2016
"6831","CBH01",2016,10,27,"O-695","M",355,2016
"6832","CBH01",2016,10,27,"O-696","F",360,2016
"6833","CBH01",2017,10,26,"Y-074","F",895,2000
"6834","CBH01",2017,10,26,"Y-166","F",1110,2001
"6835","CBH01",2017,10,26,"Y-214","F",1230,2002
"6836","CBH01",2017,10,26,"Y-233","F",990,2002
"6837","CBH01",2017,10,26,"Y-246","F",1065,2002
"6838","CBH01",2017,10,26,"Y-248","F",985,2002
"6839","CBH01",2017,10,26,"Y-264","F",970,2002
"6840","CBH01",2017,10,26,"Y-270","F",995,2002
"6841","CBH01",2017,10,26,"Y-274","F",1095,2002
"6842","CBH01",2017,10,26,"Y-316","F",1120,2003
"6843","CBH01",2017,10,26,"Y-319","F",895,2003
"6844","CBH01",2017,10,26,"Y-334","F",1110,2003
"6845","CBH01",2017,10,26,"Y-358","F",1080,2003
"6846","CBH01",2017,10,26,"Y-360","F",1000,2003
"6847","CBH01",2017,10,26,"Y-389","F",1200,2003
"6848","CBH01",2017,10,26,"Y-411","F",940,2004
"6849","CBH01",2017,10,26,"Y-419","F",1060,2004
"6850","CBH01",2017,10,26,"Y-422","F",1000,2004
"6851","CBH01",2017,10,26,"Y-425","F",1015,2004
"6852","CBH01",2017,10,26,"Y-430","F",1050,2004
"6853","CBH01",2017,10,26,"Y-501","F",1045,2005
"6854","CBH01",2017,10,26,"Y-527","F",1040,2005
"6855","CBH01",2017,10,26,"Y-529","F",970,2005
"6856","CBH01",2017,10,26,"Y-530","F",985,2005
"6857","CBH01",2017,10,26,"Y-558","F",975,2005
"6858","CBH01",2017,10,26,"Y-562","F",895,2005
"6859","CBH01",2017,10,26,"Y-573","F",1090,2005
"6860","CBH01",2017,10,26,"Y-6008","F",1090,2006
"6861","CBH01",2017,10,26,"Y-605","F",1075,2006
"6862","CBH01",2017,10,26,"Y-616","F",1105,2006
"6863","CBH01",2017,10,26,"Y-627","F",925,2006
"6864","CBH01",2017,10,26,"Y-630","F",1220,2006
"6865","CBH01",2017,10,26,"Y-635","F",960,2006
"6866","CBH01",2017,10,26,"Y-641","F",970,2006
"6867","CBH01",2017,10,26,"Y-650","F",985,2006
"6868","CBH01",2017,10,26,"Y-654","F",945,2006
"6869","CBH01",2017,10,26,"Y-685","F",1020,2006
"6870","CBH01",2017,10,26,"Y-7109","F",1050,2007
"6871","CBH01",2017,10,26,"Y-720","F",1115,2007
"6872","CBH01",2017,10,26,"Y-730","F",1020,2007
"6873","CBH01",2017,10,26,"Y-763","F",1095,2007
"6874","CBH01",2017,10,26,"Y-775","F",940,2007
"6875","CBH01",2017,10,26,"Y-808","F",925,2008
"6876","CBH01",2017,10,26,"Y-828","F",1005,2008
"6877","CBH01",2017,10,26,"Y-834","F",1050,2008
"6878","CBH01",2017,10,26,"Y-835","F",1020,2008
"6879","CBH01",2017,10,26,"Y-841","F",1115,2008
"6880","CBH01",2017,10,26,"Y-864","F",1065,2008
"6881","CBH01",2017,10,26,"Y-869","F",1095,2008
"6882","CBH01",2017,10,26,"Y-875","F",1060,2008
"6883","CBH01",2017,10,26,"Y-901","F",735,2009
"6884","CBH01",2017,10,26,"Y-903","M",1630,2009
"6885","CBH01",2017,10,26,"Y-905","F",945,2009
"6886","CBH01",2017,10,26,"Y-909","F",1145,2009
"6887","CBH01",2017,10,26,"Y-916","F",1125,2009
"6888","CBH01",2017,10,26,"Y-919","F",1020,2009
"6889","CBH01",2017,10,26,"Y-920","F",1040,2009
"6890","CBH01",2017,10,26,"Y-921","F",900,2009
"6891","CBH01",2017,10,26,"Y-938","F",1045,2009
"6892","CBH01",2017,10,26,"Y-941","F",1000,2009
"6893","CBH01",2017,10,26,"Y-949","M",1510,2009
"6894","CBH01",2017,10,26,"Y-955","F",1060,2009
"6895","CBH01",2017,10,26,"Y-973","F",1055,2009
"6896","CBH01",2017,10,26,"Y-980","F",1195,2009
"6897","CBH01",2017,10,26,"O-008","M",1580,2010
"6898","CBH01",2017,10,26,"O-019","M",1730,2010
"6899","CBH01",2017,10,26,"O-020","F",1055,2010
"6900","CBH01",2017,10,26,"O-022","F",1015,2010
"6901","CBH01",2017,10,26,"O-030","F",980,2010
"6902","CBH01",2017,10,26,"O-033","M",1700,2010
"6903","CBH01",2017,10,26,"O-037","M",1670,2010
"6904","CBH01",2017,10,26,"O-039","F",1050,2010
"6905","CBH01",2017,10,26,"O-045","M",1730,2010
"6906","CBH01",2017,10,26,"O-047","F",950,2010
"6907","CBH01",2017,10,26,"O-048","F",1110,2010
"6908","CBH01",2017,10,26,"O-050","F",925,2010
"6909","CBH01",2017,10,26,"O-068","F",1170,2010
"6910","CBH01",2017,10,26,"O-071","F",1020,2010
"6911","CBH01",2017,10,26,"O-072","F",1100,2010
"6912","CBH01",2017,10,26,"O-078","F",1065,2010
"6913","CBH01",2017,10,26,"O-107","F",1020,2011
"6914","CBH01",2017,10,26,"O-109","F",920,2011
"6915","CBH01",2017,10,26,"O-110","F",875,2011
"6916","CBH01",2017,10,26,"O-113","F",1020,2011
"6917","CBH01",2017,10,26,"O-115","M",1480,2011
"6918","CBH01",2017,10,26,"O-121","F",965,2011
"6919","CBH01",2017,10,26,"O-123","F",940,2011
"6920","CBH01",2017,10,26,"O-125","M",1645,2011
"6921","CBH01",2017,10,26,"O-126","F",1130,2011
"6922","CBH01",2017,10,26,"O-127","F",980,2011
"6923","CBH01",2017,10,26,"O-128","M",1555,2011
"6924","CBH01",2017,10,26,"O-131","F",965,2011
"6925","CBH01",2017,10,26,"O-136","F",900,2011
"6926","CBH01",2017,10,26,"O-137","F",945,2011
"6927","CBH01",2017,10,26,"O-145","F",1035,2011
"6928","CBH01",2017,10,26,"O-150","M",1555,2011
"6929","CBH01",2017,10,26,"O-152","M",1580,2011
"6930","CBH01",2017,10,26,"O-159","F",1090,2011
"6931","CBH01",2017,10,26,"O-162","M",1660,2011
"6932","CBH01",2017,10,26,"O-164","F",1160,2011
"6933","CBH01",2017,10,26,"O-166","F",1020,2011
"6934","CBH01",2017,10,26,"O-202","F",1000,2012
"6935","CBH01",2017,10,26,"O-206","F",1180,2012
"6936","CBH01",2017,10,26,"O-207","M",1565,2012
"6937","CBH01",2017,10,26,"O-210","F",1065,2012
"6938","CBH01",2017,10,26,"O-214","F",985,2012
"6939","CBH01",2017,10,26,"O-226","F",990,2012
"6940","CBH01",2017,10,26,"O-230","F",980,2012
"6941","CBH01",2017,10,26,"O-232","F",1000,2012
"6942","CBH01",2017,10,26,"O-246","F",995,2012
"6943","CBH01",2017,10,26,"O-247","F",990,2012
"6944","CBH01",2017,10,26,"O-248","F",990,2012
"6945","CBH01",2017,10,26,"O-249","M",1545,2012
"6946","CBH01",2017,10,26,"O-253","M",1575,2012
"6947","CBH01",2017,10,26,"O-255","M",1475,2012
"6948","CBH01",2017,10,26,"O-266","F",1120,2012
"6949","CBH01",2017,10,26,"O-268","F",915,2012
"6950","CBH01",2017,10,26,"O-269","F",925,2012
"6951","CBH01",2017,10,26,"O-270","M",1585,2012
"6952","CBH01",2017,10,26,"O-272","F",945,2012
"6953","CBH01",2017,10,26,"O-3001","F",890,2013
"6954","CBH01",2017,10,26,"O-3002","F",1050,2013
"6955","CBH01",2017,10,26,"O-3009","F",940,2013
"6956","CBH01",2017,10,26,"O-3020","F",960,2013
"6957","CBH01",2017,10,26,"O-3031","M",1255,2013
"6958","CBH01",2017,10,26,"O-3034","F",970,2013
"6959","CBH01",2017,10,26,"O-3035","F",945,2013
"6960","CBH01",2017,10,26,"O-3053","F",925,2013
"6961","CBH01",2017,10,26,"O-3057","M",1475,2013
"6962","CBH01",2017,10,26,"O-3060","F",945,2013
"6963","CBH01",2017,10,26,"O-3066","M",1270,2013
"6964","CBH01",2017,10,26,"O-3071","M",1260,2013
"6965","CBH01",2017,10,26,"O-3077","F",1040,2013
"6966","CBH01",2017,10,26,"O-3081","F",965,2013
"6967","CBH01",2017,10,26,"O-3085","M",1460,2013
"6968","CBH01",2017,10,26,"O-3088","F",945,2013
"6969","CBH01",2017,10,26,"O-3094","F",970,2013
"6970","CBH01",2017,10,26,"O-3096","F",970,2013
"6971","CBH01",2017,10,26,"O-3097","F",915,2013
"6972","CBH01",2017,10,26,"O-403","F",795,2014
"6973","CBH01",2017,10,26,"O-407","F",820,2014
"6974","CBH01",2017,10,26,"O-408","F",1080,2014
"6975","CBH01",2017,10,26,"O-414","F",1060,2014
"6976","CBH01",2017,10,26,"O-415","F",940,2014
"6977","CBH01",2017,10,26,"O-416","F",1030,2014
"6978","CBH01",2017,10,26,"O-423","F",985,2014
"6979","CBH01",2017,10,26,"O-424","F",945,2014
"6980","CBH01",2017,10,26,"O-429","F",945,2014
"6981","CBH01",2017,10,26,"O-432","M",1130,2014
"6982","CBH01",2017,10,26,"O-434","M",1115,2014
"6983","CBH01",2017,10,26,"O-440","F",900,2014
"6984","CBH01",2017,10,26,"O-441","F",1005,2014
"6985","CBH01",2017,10,26,"O-443","F",945,2014
"6986","CBH01",2017,10,26,"O-445","M",1235,2014
"6987","CBH01",2017,10,26,"O-447","M",1240,2014
"6988","CBH01",2017,10,26,"O-460","F",950,2014
"6989","CBH01",2017,10,26,"O-464","F",1045,2014
"6990","CBH01",2017,10,26,"O-469","F",930,2014
"6991","CBH01",2017,10,26,"O-471","M",1125,2014
"6992","CBH01",2017,10,26,"O-501","F",855,2015
"6993","CBH01",2017,10,26,"O-503","M",980,2015
"6994","CBH01",2017,10,26,"O-505","F",805,2015
"6995","CBH01",2017,10,26,"O-506","F",890,2015
"6996","CBH01",2017,10,26,"O-514","F",740,2015
"6997","CBH01",2017,10,26,"O-515","F",825,2015
"6998","CBH01",2017,10,26,"O-516","M",990,2015
"6999","CBH01",2017,10,26,"O-523","F",955,2015
"7000","CBH01",2017,10,26,"O-526","M",1005,2015
"7001","CBH01",2017,10,26,"O-529","F",880,2015
"7002","CBH01",2017,10,26,"O-530","F",845,2015
"7003","CBH01",2017,10,26,"O-533","M",700,2015
"7004","CBH01",2017,10,26,"O-536","F",845,2015
"7005","CBH01",2017,10,26,"O-538","F",885,2015
"7006","CBH01",2017,10,26,"O-539","F",780,2015
"7007","CBH01",2017,10,26,"O-540","F",880,2015
"7008","CBH01",2017,10,26,"O-541","F",875,2015
"7009","CBH01",2017,10,26,"O-543","F",805,2015
"7010","CBH01",2017,10,26,"O-544","M",975,2015
"7011","CBH01",2017,10,26,"O-548","M",1025,2015
"7012","CBH01",2017,10,26,"O-549","F",870,2015
"7013","CBH01",2017,10,26,"O-551","F",745,2015
"7014","CBH01",2017,10,26,"O-554","F",865,2015
"7015","CBH01",2017,10,26,"O-558","M",1135,2015
"7016","CBH01",2017,10,26,"O-560","F",965,2015
"7017","CBH01",2017,10,26,"O-562","M",925,2015
"7018","CBH01",2017,10,26,"O-563","F",820,2015
"7019","CBH01",2017,10,26,"O-564","F",810,2015
"7020","CBH01",2017,10,26,"O-601","M",600,2016
"7021","CBH01",2017,10,26,"O-602","M",695,2016
"7022","CBH01",2017,10,26,"O-603","M",650,2016
"7023","CBH01",2017,10,26,"O-604","F",600,2016
"7024","CBH01",2017,10,26,"O-605","F",495,2016
"7025","CBH01",2017,10,26,"O-606","F",525,2016
"7026","CBH01",2017,10,26,"O-607","F",570,2016
"7027","CBH01",2017,10,26,"O-608","M",650,2016
"7028","CBH01",2017,10,26,"O-609","M",765,2016
"7029","CBH01",2017,10,26,"O-610","F",585,2016
"7030","CBH01",2017,10,26,"O-611","M",715,2016
"7031","CBH01",2017,10,26,"O-612","F",550,2016
"7032","CBH01",2017,10,26,"O-613","F",600,2016
"7033","CBH01",2017,10,26,"O-614","M",530,2016
"7034","CBH01",2017,10,26,"O-615","F",590,2016
"7035","CBH01",2017,10,26,"O-616","F",700,2016
"7036","CBH01",2017,10,26,"O-617","F",635,2016
"7037","CBH01",2017,10,26,"O-618","M",715,2016
"7038","CBH01",2017,10,26,"O-619","F",630,2016
"7039","CBH01",2017,10,26,"O-620","F",610,2016
"7040","CBH01",2017,10,26,"O-621","M",690,2016
"7041","CBH01",2017,10,26,"O-622","F",565,2016
"7042","CBH01",2017,10,26,"O-623","F",645,2016
"7043","CBH01",2017,10,26,"O-624","M",660,2016
"7044","CBH01",2017,10,26,"O-625","M",590,2016
"7045","CBH01",2017,10,26,"O-626","F",610,2016
"7046","CBH01",2017,10,26,"O-627","F",520,2016
"7047","CBH01",2017,10,26,"O-628","M",585,2016
"7048","CBH01",2017,10,26,"O-629","M",715,2016
"7049","CBH01",2017,10,26,"O-630","M",580,2016
"7050","CBH01",2017,10,26,"O-631","F",570,2016
"7051","CBH01",2017,10,26,"O-632","M",545,2016
"7052","CBH01",2017,10,26,"O-633","M",630,2016
"7053","CBH01",2017,10,26,"O-634","M",605,2016
"7054","CBH01",2017,10,26,"O-635","F",715,2016
"7055","CBH01",2017,10,26,"O-636","M",780,2016
"7056","CBH01",2017,10,26,"O-637","F",680,2016
"7057","CBH01",2017,10,26,"O-638","F",550,2016
"7058","CBH01",2017,10,26,"O-639","M",765,2016
"7059","CBH01",2017,10,26,"O-640","F",630,2016
"7060","CBH01",2017,10,26,"O-641","M",675,2016
"7061","CBH01",2017,10,26,"O-642","M",640,2016
"7062","CBH01",2017,10,26,"O-643","M",635,2016
"7063","CBH01",2017,10,26,"O-644","M",715,2016
"7064","CBH01",2017,10,26,"O-645","M",760,2016
"7065","CBH01",2017,10,26,"O-646","F",605,2016
"7066","CBH01",2017,10,26,"O-647","M",720,2016
"7067","CBH01",2017,10,26,"O-648","F",535,2016
"7068","CBH01",2017,10,26,"O-649","M",650,2016
"7069","CBH01",2017,10,26,"O-650","F",545,2016
"7070","CBH01",2017,10,26,"O-652","F",540,2016
"7071","CBH01",2017,10,26,"O-653","F",480,2016
"7072","CBH01",2017,10,26,"O-655","F",755,2016
"7073","CBH01",2017,10,26,"O-656","M",645,2016
"7074","CBH01",2017,10,26,"O-657","F",560,2016
"7075","CBH01",2017,10,26,"O-658","M",680,2016
"7076","CBH01",2017,10,26,"O-660","F",585,2016
"7077","CBH01",2017,10,26,"O-661","F",695,2016
"7078","CBH01",2017,10,26,"O-662","F",445,2016
"7079","CBH01",2017,10,26,"O-663","M",610,2016
"7080","CBH01",2017,10,26,"O-664","M",745,2016
"7081","CBH01",2017,10,26,"O-665","M",595,2016
"7082","CBH01",2017,10,26,"O-666","M",570,2016
"7083","CBH01",2017,10,26,"O-667","F",465,2016
"7084","CBH01",2017,10,26,"O-668","F",600,2016
"7085","CBH01",2017,10,26,"O-669","F",480,2016
"7086","CBH01",2017,10,26,"O-670","M",635,2016
"7087","CBH01",2017,10,26,"O-671","M",775,2016
"7088","CBH01",2017,10,26,"O-672","M",530,2016
"7089","CBH01",2017,10,26,"O-673","F",680,2016
"7090","CBH01",2017,10,26,"O-674","F",710,2016
"7091","CBH01",2017,10,26,"O-675","M",715,2016
"7092","CBH01",2017,10,26,"O-676","F",675,2016
"7093","CBH01",2017,10,26,"O-677","M",645,2016
"7094","CBH01",2017,10,26,"O-678","F",545,2016
"7095","CBH01",2017,10,26,"O-679","F",585,2016
"7096","CBH01",2017,10,26,"O-680","F",555,2016
"7097","CBH01",2017,10,26,"O-681","F",595,2016
"7098","CBH01",2017,10,26,"O-682","F",690,2016
"7099","CBH01",2017,10,26,"O-683","M",590,2016
"7100","CBH01",2017,10,26,"O-684","F",710,2016
"7101","CBH01",2017,10,26,"O-685","F",680,2016
"7102","CBH01",2017,10,26,"O-686","F",635,2016
"7103","CBH01",2017,10,26,"O-687","M",815,2016
"7104","CBH01",2017,10,26,"O-688","M",740,2016
"7105","CBH01",2017,10,26,"O-689","M",665,2016
"7106","CBH01",2017,10,26,"O-690","M",710,2016
"7107","CBH01",2017,10,26,"O-691","F",615,2016
"7108","CBH01",2017,10,26,"O-692","M",570,2016
"7109","CBH01",2017,10,26,"O-693","F",570,2016
"7110","CBH01",2017,10,26,"O-694","M",510,2016
"7111","CBH01",2017,10,26,"O-695","M",675,2016
"7112","CBH01",2017,10,26,"O-696","F",585,2016
"7113","CBH01",2017,10,26,"O-701","M",300,2017
"7114","CBH01",2017,10,26,"O-702","F",265,2017
"7115","CBH01",2017,10,26,"O-703","F",215,2017
"7116","CBH01",2017,10,26,"O-704","F",435,2017
"7117","CBH01",2017,10,26,"O-705","F",405,2017
"7118","CBH01",2017,10,26,"O-706","F",310,2017
"7119","CBH01",2017,10,26,"O-707","F",325,2017
"7120","CBH01",2017,10,26,"O-708","M",295,2017
"7121","CBH01",2017,10,26,"O-709","M",300,2017
"7122","CBH01",2017,10,26,"O-710","F",340,2017
"7123","CBH01",2017,10,26,"O-711","M",390,2017
"7124","CBH01",2017,10,26,"O-712","F",280,2017
"7125","CBH01",2017,10,26,"O-713","M",295,2017
"7126","CBH01",2017,10,26,"O-714","M",275,2017
"7127","CBH01",2017,10,26,"O-715","M",405,2017
"7128","CBH01",2017,10,26,"O-716","M",255,2017
"7129","CBH01",2017,10,26,"O-717","M",325,2017
"7130","CBH01",2017,10,26,"O-718","M",325,2017
"7131","CBH01",2017,10,26,"O-719","M",265,2017
"7132","CBH01",2017,10,26,"O-720","F",310,2017
"7133","CBH01",2017,10,26,"O-721","F",235,2017
"7134","CBH01",2017,10,26,"O-722","F",260,2017
"7135","CBH01",2017,10,26,"O-723","M",365,2017
"7136","CBH01",2017,10,26,"O-724","M",430,2017
"7137","CBH01",2017,10,26,"O-725","M",245,2017
"7138","CBH01",2017,10,26,"O-726","F",235,2017
"7139","CBH01",2017,10,26,"O-727","M",295,2017
"7140","CBH01",2017,10,26,"O-728","M",335,2017
"7141","CBH01",2017,10,26,"O-729","M",360,2017
"7142","CBH01",2017,10,26,"O-730","F",340,2017
"7143","CBH01",2017,10,26,"O-731","M",405,2017
"7144","CBH01",2017,10,26,"O-732","M",335,2017
"7145","CBH01",2017,10,26,"O-733","M",230,2017
"7146","CBH01",2017,10,26,"O-734","M",320,2017
"7147","CBH01",2017,10,26,"O-735","F",375,2017
"7148","CBH01",2017,10,26,"O-736","F",345,2017
"7149","CBH01",2017,10,26,"O-737","M",365,2017
"7150","CBH01",2017,10,26,"O-738","F",240,2017
"7151","CBH01",2017,10,26,"O-739","M",340,2017
"7152","CBH01",2017,10,26,"O-740","F",385,2017
"7153","CBH01",2017,10,26,"O-741","M",285,2017
"7154","CBH01",2017,10,26,"O-742","F",295,2017
"7155","CBH01",2017,10,26,"O-743","F",360,2017
"7156","CBH01",2017,10,26,"O-744","M",370,2017
"7157","CBH01",2017,10,26,"O-745","M",330,2017
"7158","CBH01",2017,10,26,"O-746","F",330,2017
"7159","CBH01",2017,10,26,"O-747","M",400,2017
"7160","CBH01",2017,10,26,"O-748","F",295,2017
"7161","CBH01",2017,10,26,"O-749","F",385,2017
"7162","CBH01",2017,10,26,"O-750","F",345,2017
"7163","CBH01",2017,10,26,"O-751","M",330,2017
"7164","CBH01",2017,10,26,"O-752","F",310,2017
"7165","CBH01",2017,10,26,"O-753","M",365,2017
"7166","CBH01",2017,10,26,"O-754","M",295,2017
"7167","CBH01",2017,10,26,"O-755","M",280,2017
"7168","CBH01",2017,10,26,"O-756","M",220,2017
"7169","CBH01",2017,10,26,"O-757","F",385,2017
"7170","CBH01",2017,10,26,"O-758","M",320,2017
"7171","CBH01",2017,10,26,"O-759","F",245,2017
"7172","CBH01",2017,10,26,"O-760","F",335,2017
"7173","CBH01",2017,10,26,"O-761","F",310,2017
"7174","CBH01",2017,10,26,"O-762","M",360,2017
"7175","CBH01",2017,10,26,"O-763","M",390,2017
"7176","CBH01",2017,10,26,"O-764","F",325,2017
"7177","CBH01",2017,10,26,"O-765","F",420,2017
"7178","CBH01",2017,10,26,"O-766","M",335,2017
"7179","CBH01",2017,10,26,"O-767","M",380,2017
"7180","CBH01",2017,10,26,"O-768","M",255,2017
"7181","CBH01",2017,10,26,"O-769","F",355,2017
"7182","CBH01",2017,10,26,"O-770","F",400,2017
"7183","CBH01",2017,10,26,"O-771","M",325,2017
"7184","CBH01",2017,10,26,"O-772","F",230,2017
"7185","CBH01",2017,10,26,"O-773","M",335,2017
"7186","CBH01",2017,10,26,"O-774","F",285,2017
"7187","CBH01",2017,10,26,"O-775","F",330,2017
"7188","CBH01",2017,10,26,"O-776","F",335,2017
"7189","CBH01",2017,10,26,"O-777","F",290,2017
"7190","CBH01",2017,10,26,"O-778","F",375,2017
"7191","CBH01",2017,10,26,"O-779","F",320,2017
"7192","CBH01",2017,10,26,"O-780","F",355,2017
"7193","CBH01",2017,10,26,"O-781","M",385,2017
"7194","CBH01",2017,10,26,"O-782","M",410,2017
"7195","CBH01",2017,10,26,"O-783","F",270,2017
"7196","CBH01",2017,10,26,"O-784","F",360,2017
"7197","CBH01",2017,10,26,"O-785","M",250,2017
"7198","CBH01",2017,10,26,"O-786","M",370,2017
"7199","CBH01",2017,10,26,"O-787","F",390,2017
"7200","CBH01",2017,10,26,"O-788","M",265,2017
"7201","CBH01",2017,10,26,"O-789","M",370,2017
"7202","CBH01",2017,10,26,"O-790","M",330,2017
"7203","CBH01",2018,10,25,"Y-166","F",1085,2001
"7204","CBH01",2018,10,25,"Y-233","F",995,2002
"7205","CBH01",2018,10,25,"Y-248","F",975,2002
"7206","CBH01",2018,10,25,"Y-264","F",1005,2002
"7207","CBH01",2018,10,25,"Y-270","F",1035,2002
"7208","CBH01",2018,10,25,"Y-274","F",1115,2002
"7209","CBH01",2018,10,25,"Y-316","F",1110,2003
"7210","CBH01",2018,10,25,"Y-334","F",1070,2003
"7211","CBH01",2018,10,25,"Y-358","F",1100,2003
"7212","CBH01",2018,10,25,"Y-360","F",1070,2003
"7213","CBH01",2018,10,25,"Y-389","F",1220,2003
