"","year","sitecode","section","reach","pass","unitnum","unittype","vert_index","pitnumber","species","length_1_mm","length_2_mm","weight_g","clip","sampledate","notes"
"23286",2011,"MACKOG-M","OG","M",1,10,"SC",27,26188321,"Coastal giant salamander",60,116,8.96,"NONE",2011-09-14,NA
"23287",2011,"MACKOG-M","OG","M",1,10,"SC",28,26180941,"Coastal giant salamander",65,107,9.26,"NONE",2011-09-14,"CUTTAIL"
"23288",2011,"MACKOG-M","OG","M",1,10,"SC",29,26186887,"Coastal giant salamander",74,131,13.91,"NONE",2011-09-14,NA
"23289",2011,"MACKOG-M","OG","M",1,10,"SC",30,NA,"Cutthroat trout",40,NA,0.79,"NONE",2011-09-14,NA
"23290",2011,"MACKOG-M","OG","M",1,10,"SC",31,NA,"Coastal giant salamander",25,44,0.54,"NONE",2011-09-14,NA
"23291",2011,"MACKOG-M","OG","M",1,10,"SC",32,NA,"Coastal giant salamander",22,38,0.38,"NONE",2011-09-14,NA
"23292",2011,"MACKOG-M","OG","M",1,10,"SC",33,NA,"Coastal giant salamander",30,55,1.08,"NONE",2011-09-14,NA
"23293",2011,"MACKOG-M","OG","M",1,10,"SC",34,NA,"Coastal giant salamander",29,55,0.91,"NONE",2011-09-14,NA
"23294",2011,"MACKOG-M","OG","M",1,10,"SC",35,NA,"Coastal giant salamander",40,77,2.66,"NONE",2011-09-14,NA
"23295",2011,"MACKOG-M","OG","M",1,10,"SC",36,NA,"Coastal giant salamander",38,70,1.96,"NONE",2011-09-14,NA
"23296",2011,"MACKOG-M","OG","M",1,10,"SC",37,NA,"Coastal giant salamander",30,53,1.08,"NONE",2011-09-14,NA
"23297",2011,"MACKOG-M","OG","M",1,10,"SC",38,NA,"Coastal giant salamander",23,35,0.39,"NONE",2011-09-14,NA
"23298",2011,"MACKOG-M","OG","M",1,10,"SC",39,NA,"Coastal giant salamander",44,76,3.36,"NONE",2011-09-14,NA
"23299",2011,"MACKOG-M","OG","M",1,10,"SC",40,NA,"Coastal giant salamander",50,92,4.54,"NONE",2011-09-14,NA
"23300",2011,"MACKOG-M","OG","M",1,10,"SC",41,26192458,"Coastal giant salamander",65,113,9.87,"NONE",2011-09-14,NA
"23301",2011,"MACKOG-M","OG","M",1,10,"SC",42,NA,"Coastal giant salamander",52,96,5.37,"NONE",2011-09-14,NA
"23302",2011,"MACKOG-M","OG","M",1,10,"SC",43,26177067,"Coastal giant salamander",67,112,10.06,"NONE",2011-09-14,"RECAP"
"23303",2011,"MACKOG-M","OG","M",1,10,"SC",44,NA,"Coastal giant salamander",59,107,6.92,"NONE",2011-09-14,NA
"23304",2011,"MACKOG-M","OG","M",1,10,"SC",45,NA,"Coastal giant salamander",52,90,5.1,"NONE",2011-09-14,NA
"23305",2011,"MACKOG-M","OG","M",1,10,"SC",46,26184263,"Coastal giant salamander",61,87,7,"NONE",2011-09-14,"CUTTAIL"
"23306",2011,"MACKOG-M","OG","M",1,10,"SC",47,NA,"Coastal giant salamander",34,57,1.36,"NONE",2011-09-14,NA
"23307",2011,"MACKOG-M","OG","M",1,10,"SC",48,NA,"Coastal giant salamander",49,92,4.21,"NONE",2011-09-14,NA
"23308",2011,"MACKOG-M","OG","M",1,10,"SC",49,NA,"Coastal giant salamander",22,37,0.42,"NONE",2011-09-14,NA
"23309",2011,"MACKOG-M","OG","M",1,10,"SC",50,NA,"Coastal giant salamander",62,113,8.58,"NONE",2011-09-14,NA
"23310",2011,"MACKOG-M","OG","M",1,10,"SC",51,26164066,"Coastal giant salamander",80,144,16.36,"NONE",2011-09-14,NA
"23311",2011,"MACKOG-M","OG","M",1,10,"SC",52,26153982,"Coastal giant salamander",72,133,13.29,"NONE",2011-09-14,NA
"23312",2011,"MACKOG-M","OG","M",1,10,"SC",53,16379606,"Coastal giant salamander",72,115,12.83,"NONE",2011-09-14,"RECAP"
"23313",2011,"MACKOG-M","OG","M",1,10,"SC",54,13700649,"Coastal giant salamander",83,156,20.42,"NONE",2011-09-14,"RECAP"
"23314",2011,"MACKOG-M","OG","M",1,11,"C",1,NA,"Cutthroat trout",46,NA,1.03,"NONE",2011-09-14,NA
"23315",2011,"MACKOG-M","OG","M",1,11,"C",2,NA,"Cutthroat trout",39,NA,0.57,"NONE",2011-09-14,NA
"23316",2011,"MACKOG-M","OG","M",1,11,"C",3,NA,"Cutthroat trout",40,NA,0.62,"NONE",2011-09-14,NA
"23317",2011,"MACKOG-M","OG","M",1,11,"C",4,NA,"Cutthroat trout",31,NA,0.25,"NONE",2011-09-14,NA
"23318",2011,"MACKOG-M","OG","M",1,11,"C",5,NA,"Cutthroat trout",40,NA,0.65,"NONE",2011-09-14,NA
"23319",2011,"MACKOG-M","OG","M",1,11,"C",6,NA,"Cutthroat trout",39,NA,0.66,"NONE",2011-09-14,NA
"23320",2011,"MACKOG-M","OG","M",1,11,"C",7,NA,"Cutthroat trout",53,NA,1.54,"NONE",2011-09-14,NA
"23321",2011,"MACKOG-M","OG","M",1,11,"C",8,NA,"Cutthroat trout",34,NA,0.51,"NONE",2011-09-14,NA
"23322",2011,"MACKOG-M","OG","M",1,11,"C",9,NA,"Cutthroat trout",83,NA,5.74,"NONE",2011-09-14,NA
"23323",2011,"MACKOG-M","OG","M",1,11,"C",10,NA,"Cutthroat trout",79,NA,5.03,"NONE",2011-09-14,NA
"23324",2011,"MACKOG-M","OG","M",1,11,"C",11,26151183,"Cutthroat trout",111,NA,14.01,"NONE",2011-09-14,NA
"23325",2011,"MACKOG-M","OG","M",1,11,"C",12,26152603,"Cutthroat trout",109,NA,13.33,"NONE",2011-09-14,NA
"23326",2011,"MACKOG-M","OG","M",1,11,"C",13,26215375,"Cutthroat trout",116,NA,15.44,"NONE",2011-09-14,"RECAP"
"23327",2011,"MACKOG-M","OG","M",1,11,"C",14,26174021,"Cutthroat trout",96,NA,9.44,"NONE",2011-09-14,NA
"23328",2011,"MACKOG-M","OG","M",1,11,"C",15,NA,"Cutthroat trout",45,NA,1.05,"NONE",2011-09-14,"MORT"
"23329",2011,"MACKOG-M","OG","M",1,11,"C",16,NA,"Cutthroat trout",43,NA,0.89,"NONE",2011-09-14,NA
"23330",2011,"MACKOG-M","OG","M",1,11,"C",17,NA,"Cutthroat trout",47,NA,0.91,"NONE",2011-09-14,NA
"23331",2011,"MACKOG-M","OG","M",1,11,"C",18,NA,"Cutthroat trout",39,NA,0.68,"NONE",2011-09-14,NA
"23332",2011,"MACKOG-M","OG","M",1,11,"C",19,26175903,"Cutthroat trout",91,NA,7.7,"NONE",2011-09-14,NA
"23333",2011,"MACKOG-M","OG","M",1,11,"C",20,26179691,"Cutthroat trout",103,NA,10.82,"NONE",2011-09-14,NA
"23334",2011,"MACKOG-M","OG","M",1,11,"C",21,26174090,"Cutthroat trout",129,NA,21.47,"NONE",2011-09-14,"RECAP"
"23335",2011,"MACKOG-M","OG","M",1,11,"C",22,26186122,"Cutthroat trout",123,NA,19.76,"NONE",2011-09-14,"RECAP"
"23336",2011,"MACKOG-M","OG","M",1,11,"C",23,NA,"Cutthroat trout",44,NA,0.88,"NONE",2011-09-14,NA
"23337",2011,"MACKOG-M","OG","M",1,11,"C",24,NA,"Cutthroat trout",83,NA,5.69,"NONE",2011-09-14,NA
"23338",2011,"MACKOG-M","OG","M",1,11,"C",25,NA,"Cutthroat trout",41,NA,0.9,"NONE",2011-09-14,NA
"23339",2011,"MACKOG-M","OG","M",1,11,"C",26,26184262,"Cutthroat trout",107,NA,13.57,"NONE",2011-09-14,NA
"23340",2011,"MACKOG-M","OG","M",1,11,"C",27,26181809,"Cutthroat trout",119,NA,18.29,"NONE",2011-09-14,"RECAP"
"23341",2011,"MACKOG-M","OG","M",1,11,"C",28,26204606,"Cutthroat trout",99,NA,10.55,"NONE",2011-09-14,NA
"23342",2011,"MACKOG-M","OG","M",1,11,"C",29,NA,"Cutthroat trout",88,NA,7.88,"NONE",2011-09-14,"FAT"
"23343",2011,"MACKOG-M","OG","M",1,11,"C",30,NA,"Coastal giant salamander",53,94,5.31,"NONE",2011-09-14,NA
"23344",2011,"MACKOG-M","OG","M",1,11,"C",31,NA,"Coastal giant salamander",52,97,5.87,"NONE",2011-09-14,NA
"23345",2011,"MACKOG-M","OG","M",1,11,"C",32,NA,"Coastal giant salamander",37,67,1.72,"NONE",2011-09-14,NA
"23346",2011,"MACKOG-M","OG","M",1,11,"C",33,NA,"Coastal giant salamander",50,92,4.82,"NONE",2011-09-14,NA
"23347",2011,"MACKOG-M","OG","M",1,11,"C",34,NA,"Coastal giant salamander",25,59,0.68,"NONE",2011-09-14,NA
"23348",2011,"MACKOG-M","OG","M",1,11,"C",35,NA,"Coastal giant salamander",29,53,0.82,"NONE",2011-09-14,NA
"23349",2011,"MACKOG-M","OG","M",1,11,"C",36,NA,"Coastal giant salamander",41,69,2.5,"NONE",2011-09-14,NA
"23350",2011,"MACKOG-M","OG","M",1,11,"C",37,26179381,"Coastal giant salamander",62,117,8.55,"NONE",2011-09-14,NA
"23351",2011,"MACKOG-M","OG","M",1,11,"C",38,NA,"Coastal giant salamander",59,103,8,"NONE",2011-09-14,NA
"23352",2011,"MACKOG-M","OG","M",1,11,"C",39,26177572,"Coastal giant salamander",72,116,13.24,"NONE",2011-09-14,"RECAP"
"23353",2011,"MACKOG-M","OG","M",1,11,"C",40,NA,"Coastal giant salamander",59,114,9.29,"NONE",2011-09-14,NA
"23354",2011,"MACKOG-M","OG","M",1,11,"C",41,NA,"Coastal giant salamander",52,90,5.09,"NONE",2011-09-14,NA
"23355",2011,"MACKOG-M","OG","M",1,11,"C",42,NA,"Coastal giant salamander",46,77,3.42,"NONE",2011-09-14,NA
"23356",2011,"MACKOG-M","OG","M",1,11,"C",43,NA,"Coastal giant salamander",36,62,1.41,"NONE",2011-09-14,NA
"23357",2011,"MACKOG-M","OG","M",1,11,"C",44,NA,"Coastal giant salamander",52,95,4.89,"NONE",2011-09-14,NA
"23358",2011,"MACKOG-M","OG","M",1,11,"C",45,26165606,"Coastal giant salamander",73,132,15.75,"NONE",2011-09-14,NA
"23359",2011,"MACKOG-M","OG","M",1,11,"C",46,26373570,"Coastal giant salamander",74,122,13.09,"NONE",2011-09-14,NA
"23360",2011,"MACKOG-M","OG","M",1,11,"C",47,26207297,"Coastal giant salamander",62,113,9.98,"NONE",2011-09-14,NA
"23361",2011,"MACKOG-M","OG","M",1,11,"C",48,NA,"Coastal giant salamander",59,110,7.78,"NONE",2011-09-14,NA
"23362",2011,"MACKOG-M","OG","M",1,11,"C",49,26167050,"Coastal giant salamander",67,125,11.4,"NONE",2011-09-14,"RECAP"
"23363",2011,"MACKOG-M","OG","M",1,11,"C",50,26176089,"Coastal giant salamander",128,218,68.54,"NONE",2011-09-14,NA
"23364",2011,"MACKOG-M","OG","M",1,11,"C",51,26180607,"Coastal giant salamander",66,119,10.44,"NONE",2011-09-14,NA
"23365",2011,"MACKOG-M","OG","M",1,11,"C",52,26214301,"Coastal giant salamander",68,121,10.72,"NONE",2011-09-14,NA
"23366",2011,"MACKOG-M","OG","M",1,11,"C",53,13704771,"Coastal giant salamander",117,205,54.14,"NONE",2011-09-14,"RECAP"
"23367",2011,"MACKOG-M","OG","M",1,11,"C",54,NA,"Cutthroat trout",80,NA,6.06,"NONE",2011-09-14,NA
"23368",2011,"MACKOG-M","OG","M",1,11,"C",55,NA,"Cutthroat trout",88,NA,6.7,"NONE",2011-09-14,NA
"23369",2011,"MACKOG-M","OG","M",1,11,"C",56,NA,"Cutthroat trout",85,NA,6.44,"NONE",2011-09-14,NA
"23370",2011,"MACKOG-M","OG","M",1,11,"C",57,NA,"Coastal giant salamander",35,65,1.71,"NONE",2011-09-14,NA
"23371",2011,"MACKOG-M","OG","M",1,11,"C",58,NA,"Coastal giant salamander",35,70,1.82,"NONE",2011-09-14,NA
"23372",2011,"MACKOG-M","OG","M",1,11,"C",59,NA,"Coastal giant salamander",40,79,2.61,"NONE",2011-09-14,NA
"23373",2011,"MACKOG-M","OG","M",1,11,"C",60,26172208,"Cutthroat trout",108,NA,13.79,"NONE",2011-09-14,NA
"23374",2011,"MACKOG-M","OG","M",1,11,"C",61,26200584,"Cutthroat trout",147,NA,30.6,"NONE",2011-09-14,NA
"23375",2011,"MACKOG-M","OG","M",1,11,"C",62,26166703,"Cutthroat trout",124,NA,20.99,"NONE",2011-09-14,NA
"23376",2011,"MACKOG-M","OG","M",2,5,"C",1,NA,"Cutthroat trout",32,NA,0.36,"NONE",2011-09-14,NA
"23377",2011,"MACKOG-M","OG","M",2,5,"C",2,26224399,"Cutthroat trout",102,NA,10.6,"NONE",2011-09-14,NA
"23378",2011,"MACKOG-M","OG","M",2,5,"C",3,26164019,"Cutthroat trout",114,NA,15.52,"NONE",2011-09-14,NA
"23379",2011,"MACKOG-M","OG","M",2,5,"C",4,NA,"Coastal giant salamander",31,60,1.18,"NONE",2011-09-14,NA
"23380",2011,"MACKOG-M","OG","M",2,5,"C",5,26203833,"Coastal giant salamander",65,120,9.77,"NONE",2011-09-14,"RECAP"
"23381",2011,"MACKOG-M","OG","M",2,5,"C",6,26183137,"Coastal giant salamander",68,115,11.38,"NONE",2011-09-14,"RECAP"
"23382",2011,"MACKOG-M","OG","M",2,5,"C",7,26184188,"Coastal giant salamander",70,103,10.7,"NONE",2011-09-14,"CUTTAIL"
"23383",2011,"MACKOG-M","OG","M",2,6,"P",1,NA,"Cutthroat trout",88,NA,6.5,"NONE",2011-09-14,NA
"23384",2011,"MACKOG-M","OG","M",2,6,"P",2,26178031,"Cutthroat trout",130,NA,23.02,"NONE",2011-09-14,NA
"23385",2011,"MACKOG-M","OG","M",2,6,"P",3,26163438,"Cutthroat trout",113,NA,14.59,"NONE",2011-09-14,NA
"23386",2011,"MACKOG-M","OG","M",2,6,"P",4,26195671,"Cutthroat trout",118,NA,16.19,"NONE",2011-09-14,NA
"23387",2011,"MACKOG-M","OG","M",2,7,"SC",1,NA,"Coastal giant salamander",24,46,0.52,"NONE",2011-09-14,NA
"23388",2011,"MACKOG-M","OG","M",2,7,"SC",2,26228781,"Coastal giant salamander",63,113,9.3,"NONE",2011-09-14,NA
"23389",2011,"MACKOG-M","OG","M",2,8,"SC",1,NA,"Cutthroat trout",43,NA,0.87,"NONE",2011-09-14,NA
"23390",2011,"MACKOG-M","OG","M",2,8,"SC",2,NA,"Cutthroat trout",35,NA,0.46,"NONE",2011-09-14,NA
"23391",2011,"MACKOG-M","OG","M",2,8,"SC",3,NA,"Cutthroat trout",38,NA,0.59,"NONE",2011-09-14,NA
"23392",2011,"MACKOG-M","OG","M",2,8,"SC",4,NA,"Cutthroat trout",77,NA,5.89,"NONE",2011-09-14,NA
"23393",2011,"MACKOG-M","OG","M",2,8,"SC",5,NA,"Cutthroat trout",82,NA,5.73,"NONE",2011-09-14,NA
"23394",2011,"MACKOG-M","OG","M",2,8,"SC",6,NA,"Cutthroat trout",34,NA,0.37,"NONE",2011-09-14,NA
"23395",2011,"MACKOG-M","OG","M",2,8,"SC",7,NA,"Coastal giant salamander",49,85,3.87,"NONE",2011-09-14,NA
"23396",2011,"MACKOG-M","OG","M",2,8,"SC",8,NA,"Coastal giant salamander",39,72,2.03,"NONE",2011-09-14,NA
"23397",2011,"MACKOG-M","OG","M",2,8,"SC",9,NA,"Coastal giant salamander",45,87,3.63,"NONE",2011-09-14,NA
"23398",2011,"MACKOG-M","OG","M",2,8,"SC",10,NA,"Coastal giant salamander",42,80,3.17,"NONE",2011-09-14,NA
"23399",2011,"MACKOG-M","OG","M",2,8,"SC",11,26194598,"Coastal giant salamander",74,121,14.11,"NONE",2011-09-14,"CUTTAIL"
"23400",2011,"MACKOG-M","OG","M",2,8,"SC",12,NA,"Coastal giant salamander",27,52,0.87,"NONE",2011-09-14,NA
"23401",2011,"MACKOG-M","OG","M",2,8,"SC",13,NA,"Coastal giant salamander",28,52,0.96,"NONE",2011-09-14,NA
"23402",2011,"MACKOG-M","OG","M",2,8,"SC",14,26164043,"Coastal giant salamander",62,114,8.9,"NONE",2011-09-14,NA
"23403",2011,"MACKOG-M","OG","M",2,8,"SC",15,26163108,"Coastal giant salamander",63,114,8.7,"NONE",2011-09-14,NA
"23404",2011,"MACKOG-M","OG","M",2,9,"P",1,26167488,"Coastal giant salamander",83,132,19.07,"NONE",2011-09-14,"CUTTAIL"
"23405",2011,"MACKOG-M","OG","M",2,9,"P",2,NA,"Cutthroat trout",92,NA,8.08,"NONE",2011-09-14,NA
"23406",2011,"MACKOG-M","OG","M",2,9,"P",3,NA,"Cutthroat trout",77,NA,5.55,"NONE",2011-09-14,NA
"23407",2011,"MACKOG-M","OG","M",2,9,"P",4,NA,"Coastal giant salamander",44,81,3.13,"NONE",2011-09-14,NA
"23408",2011,"MACKOG-M","OG","M",2,9,"P",5,NA,"Coastal giant salamander",39,75,2.22,"NONE",2011-09-14,NA
"23409",2011,"MACKOG-M","OG","M",2,9,"P",6,NA,"Coastal giant salamander",50,87,4.35,"NONE",2011-09-14,NA
"23410",2011,"MACKOG-M","OG","M",2,9,"P",7,NA,"Coastal giant salamander",44,85,3.31,"NONE",2011-09-14,NA
"23411",2011,"MACKOG-M","OG","M",2,10,"SC",1,NA,"Cutthroat trout",40,NA,0.72,"NONE",2011-09-14,NA
"23412",2011,"MACKOG-M","OG","M",2,10,"SC",2,NA,"Cutthroat trout",39,NA,0.69,"NONE",2011-09-14,NA
"23413",2011,"MACKOG-M","OG","M",2,10,"SC",3,NA,"Coastal giant salamander",51,92,5.31,"NONE",2011-09-14,"EATING ANOTHER DITE"
"23414",2011,"MACKOG-M","OG","M",2,10,"SC",4,NA,"Coastal giant salamander",30,56,1.07,"NONE",2011-09-14,NA
"23415",2011,"MACKOG-M","OG","M",2,10,"SC",5,NA,"Coastal giant salamander",23,41,0.45,"NONE",2011-09-14,NA
"23416",2011,"MACKOG-M","OG","M",2,10,"SC",6,NA,"Coastal giant salamander",58,107,6.69,"NONE",2011-09-14,NA
"23417",2011,"MACKOG-M","OG","M",2,10,"SC",7,26165610,"Coastal giant salamander",73,129,14.41,"NONE",2011-09-14,NA
"23418",2011,"MACKOG-M","OG","M",2,10,"SC",8,26204550,"Coastal giant salamander",69,121,12.27,"NONE",2011-09-14,NA
"23419",2011,"MACKOG-M","OG","M",2,10,"SC",9,NA,"Coastal giant salamander",42,79,3.26,"NONE",2011-09-14,NA
"23420",2011,"MACKOG-M","OG","M",2,10,"SC",10,NA,"Coastal giant salamander",32,58,1.33,"NONE",2011-09-14,NA
"23421",2011,"MACKOG-M","OG","M",2,10,"SC",11,NA,"Coastal giant salamander",59,99,8.31,"NONE",2011-09-14,NA
"23422",2011,"MACKOG-M","OG","M",2,10,"SC",12,NA,"Coastal giant salamander",21,42,0.42,"NONE",2011-09-14,NA
"23423",2011,"MACKOG-M","OG","M",2,10,"SC",13,26200903,"Coastal giant salamander",73,126,13.34,"NONE",2011-09-14,NA
"23424",2011,"MACKOG-M","OG","M",2,11,"C",1,NA,"Cutthroat trout",45,NA,1.11,"NONE",2011-09-14,NA
"23425",2011,"MACKOG-M","OG","M",2,11,"C",2,NA,"Coastal giant salamander",21,41,0.37,"NONE",2011-09-14,NA
"23426",2011,"MACKOG-M","OG","M",2,11,"C",3,NA,"Cutthroat trout",89,NA,7.27,"NONE",2011-09-14,NA
"23427",2011,"MACKOG-M","OG","M",2,11,"C",4,26217936,"Cutthroat trout",104,NA,11.85,"NONE",2011-09-14,NA
"23428",2011,"MACKOG-M","OG","M",2,11,"C",5,NA,"Cutthroat trout",73,NA,4.2,"NONE",2011-09-14,NA
"23429",2011,"MACKOG-M","OG","M",2,11,"C",6,NA,"Cutthroat trout",36,NA,0.59,"NONE",2011-09-14,NA
"23430",2011,"MACKOG-M","OG","M",2,11,"C",7,NA,"Coastal giant salamander",57,102,NA,"NONE",2011-09-14,"NO WEIGHT RECORDED"
"23431",2011,"MACKOG-M","OG","M",2,11,"C",8,NA,"Cutthroat trout",53,NA,1.76,"NONE",2011-09-14,"FAT"
"23432",2011,"MACKOG-M","OG","M",2,11,"C",9,26228076,"Coastal giant salamander",65,117,10.55,"NONE",2011-09-14,NA
"23433",2011,"MACKOG-M","OG","M",2,11,"C",10,26174011,"Cutthroat trout",122,NA,18.55,"NONE",2011-09-14,"RECAP"
"23434",2011,"MACKOG-M","OG","M",2,11,"C",11,NA,"Coastal giant salamander",50,92,4.82,"NONE",2011-09-14,NA
"23435",2011,"MACKOG-M","OG","M",2,11,"C",12,NA,"Coastal giant salamander",49,87,3.93,"NONE",2011-09-14,NA
"23436",2011,"MACKOG-M","OG","M",2,11,"C",13,NA,"Coastal giant salamander",23,45,0.47,"NONE",2011-09-14,NA
"23437",2011,"MACKOG-M","OG","M",2,11,"C",14,NA,"Coastal giant salamander",56,106,6.46,"NONE",2011-09-14,NA
"23438",2011,"MACKOG-M","OG","M",2,11,"C",15,26180977,"Coastal giant salamander",70,130,12.79,"NONE",2011-09-14,NA
"23439",2011,"MACKOG-M","OG","M",2,11,"C",16,NA,"Coastal giant salamander",25,50,0.64,"NONE",2011-09-14,NA
"23440",2011,"MACKOG-M","OG","M",2,11,"C",17,NA,"Coastal giant salamander",51,90,4.91,"NONE",2011-09-14,NA
"23441",2011,"MACKOG-M","OG","M",2,11,"C",18,26164005,"Coastal giant salamander",69,120,11.67,"NONE",2011-09-14,NA
"23442",2011,"MACKOG-M","OG","M",2,11,"C",19,26170952,"Coastal giant salamander",75,132,15.11,"NONE",2011-09-14,NA
"23443",2011,"MACKOG-M","OG","M",2,11,"C",20,26178106,"Coastal giant salamander",75,137,14.33,"NONE",2011-09-14,NA
"23444",2011,"MACKOG-M","OG","M",2,11,"C",21,26214297,"Coastal giant salamander",64,110,9.17,"NONE",2011-09-14,NA
"23445",2011,"MACKOG-M","OG","M",2,11,"C",22,26191363,"Coastal giant salamander",69,120,10.3,"NONE",2011-09-14,NA
"23446",2011,"MACKOG-M","OG","M",2,11,"C",23,26181693,"Coastal giant salamander",116,189,47.41,"NONE",2011-09-14,NA
"23447",2011,"MACKOG-M","OG","M",2,11,"C",24,26160806,"Coastal giant salamander",120,206,53.58,"NONE",2011-09-14,NA
"23448",2011,"MACKOG-U","OG","U",1,12,"P",1,NA,"Cutthroat trout",42,NA,0.75,"NONE",2011-09-15,NA
"23449",2011,"MACKOG-U","OG","U",1,12,"P",2,NA,"Cutthroat trout",47,NA,1.14,"NONE",2011-09-15,NA
"23450",2011,"MACKOG-U","OG","U",1,12,"P",3,NA,"Cutthroat trout",35,NA,0.62,"NONE",2011-09-15,NA
"23451",2011,"MACKOG-U","OG","U",1,12,"P",4,NA,"Cutthroat trout",50,NA,1.31,"NONE",2011-09-15,NA
"23452",2011,"MACKOG-U","OG","U",1,12,"P",5,NA,"Cutthroat trout",38,NA,0.61,"NONE",2011-09-15,NA
"23453",2011,"MACKOG-U","OG","U",1,12,"P",6,NA,"Cutthroat trout",46,NA,1.07,"NONE",2011-09-15,NA
"23454",2011,"MACKOG-U","OG","U",1,12,"P",7,26175871,"Cutthroat trout",106,NA,13.23,"NONE",2011-09-15,NA
"23455",2011,"MACKOG-U","OG","U",1,12,"P",8,NA,"Cutthroat trout",77,NA,5.32,"NONE",2011-09-15,NA
"23456",2011,"MACKOG-U","OG","U",1,12,"P",9,26178407,"Cutthroat trout",95,NA,9.53,"NONE",2011-09-15,NA
"23457",2011,"MACKOG-U","OG","U",1,12,"P",10,26177224,"Cutthroat trout",110,NA,13.46,"NONE",2011-09-15,NA
"23458",2011,"MACKOG-U","OG","U",1,12,"P",11,26164061,"Cutthroat trout",127,NA,19.13,"LV",2011-09-15,NA
"23459",2011,"MACKOG-U","OG","U",1,12,"P",12,26172738,"Cutthroat trout",113,NA,14.68,"NONE",2011-09-15,NA
"23460",2011,"MACKOG-U","OG","U",1,12,"P",13,NA,"Cutthroat trout",110,NA,13.55,"NONE",2011-09-15,NA
"23461",2011,"MACKOG-U","OG","U",1,12,"P",14,26167018,"Cutthroat trout",102,NA,11.54,"NONE",2011-09-15,NA
"23462",2011,"MACKOG-U","OG","U",1,12,"P",15,26174580,"Cutthroat trout",130,NA,22.68,"NONE",2011-09-15,NA
"23463",2011,"MACKOG-U","OG","U",1,12,"P",16,26207003,"Cutthroat trout",134,NA,29.69,"NONE",2011-09-15,"RECAP"
"23464",2011,"MACKOG-U","OG","U",1,12,"P",17,NA,"Coastal giant salamander",42,74,3.37,"NONE",2011-09-15,NA
"23465",2011,"MACKOG-U","OG","U",1,12,"P",18,NA,"Coastal giant salamander",57,92,6.88,"NONE",2011-09-15,"CUTTAIL"
"23466",2011,"MACKOG-U","OG","U",1,12,"P",19,NA,"Coastal giant salamander",39,73,2.42,"NONE",2011-09-15,NA
"23467",2011,"MACKOG-U","OG","U",1,12,"P",20,26151134,"Coastal giant salamander",47,88,4.39,"NONE",2011-09-15,"SEEMS TOO SMALL TO PIT TAG"
"23468",2011,"MACKOG-U","OG","U",1,12,"P",21,26204586,"Coastal giant salamander",71,127,13.29,"NONE",2011-09-15,NA
"23469",2011,"MACKOG-U","OG","U",1,12,"P",22,26159646,"Coastal giant salamander",74,140,16.44,"NONE",2011-09-15,NA
"23470",2011,"MACKOG-U","OG","U",1,12,"P",23,NA,"Coastal giant salamander",58,107,7.4,"NONE",2011-09-15,NA
"23471",2011,"MACKOG-U","OG","U",1,12,"P",24,NA,"Coastal giant salamander",48,92,4.29,"NONE",2011-09-15,NA
"23472",2011,"MACKOG-U","OG","U",1,12,"P",25,26195520,"Coastal giant salamander",68,123,10.67,"NONE",2011-09-15,NA
"23473",2011,"MACKOG-U","OG","U",1,13,"C",1,NA,"Cutthroat trout",39,NA,0.63,"NONE",2011-09-15,NA
"23474",2011,"MACKOG-U","OG","U",1,13,"C",2,NA,"Cutthroat trout",36,NA,0.59,"NONE",2011-09-15,NA
"23475",2011,"MACKOG-U","OG","U",1,13,"C",3,NA,"Cutthroat trout",45,NA,0.96,"NONE",2011-09-15,NA
"23476",2011,"MACKOG-U","OG","U",1,13,"C",4,NA,"Cutthroat trout",38,NA,0.61,"NONE",2011-09-15,NA
"23477",2011,"MACKOG-U","OG","U",1,13,"C",5,NA,"Cutthroat trout",43,NA,0.99,"NONE",2011-09-15,NA
"23478",2011,"MACKOG-U","OG","U",1,13,"C",6,NA,"Cutthroat trout",49,NA,1.29,"NONE",2011-09-15,NA
"23479",2011,"MACKOG-U","OG","U",1,13,"C",7,NA,"Cutthroat trout",48,NA,1.09,"NONE",2011-09-15,NA
"23480",2011,"MACKOG-U","OG","U",1,13,"C",8,26165316,"Cutthroat trout",173,NA,50.04,"NONE",2011-09-15,NA
"23481",2011,"MACKOG-U","OG","U",1,13,"C",9,26163453,"Cutthroat trout",108,NA,13.24,"NONE",2011-09-15,NA
"23482",2011,"MACKOG-U","OG","U",1,13,"C",10,16402942,"Cutthroat trout",141,NA,29.78,"NONE",2011-09-15,"RECAP"
"23483",2011,"MACKOG-U","OG","U",1,13,"C",11,16455859,"Cutthroat trout",120,NA,18.44,"NONE",2011-09-15,"RECAP"
"23484",2011,"MACKOG-U","OG","U",1,13,"C",12,16393584,"Cutthroat trout",115,NA,15.14,"NONE",2011-09-15,"RECAP"
"23485",2011,"MACKOG-U","OG","U",1,13,"C",13,26153516,"Cutthroat trout",94,NA,10.3,"NONE",2011-09-15,NA
"23486",2011,"MACKOG-U","OG","U",1,13,"C",14,NA,"Cutthroat trout",75,NA,5.54,"NONE",2011-09-15,NA
"23487",2011,"MACKOG-U","OG","U",1,13,"C",15,NA,"Cutthroat trout",85,NA,6.91,"NONE",2011-09-15,NA
"23488",2011,"MACKOG-U","OG","U",1,13,"C",16,26176217,"Cutthroat trout",99,NA,10.58,"NONE",2011-09-15,NA
